Item	Page_Lines	Para	Text
15112	1866.5 - 1866.10	[TITLE I SEC. 50104.(c)] (n)(1)	IN GENERAL.—In addition to amounts authorized to be appropriated under subsection (k), there is authorized to be appropriated to carry out subsections (a) through (j) $50,000,000 for each of fiscal years 2022 through 2026 in accordance with paragraph (2).
15113	1866.11 - 1866.11	[TITLE I SEC. 50104.(c)] (n)(2)	COMPETITIVE GRANTS.—
15114	1866.12 - 1866.16	[TITLE I SEC. 50104.(c)] (n)(2)(A)	IN GENERAL.—Notwithstanding any other provision of this section, the Administrator shall distribute amounts made available under paragraph (1) to States through a competitive grant program.
15115	1866.17 - 1866.22	[TITLE I SEC. 50104.(c)] (n)(2)(B)	APPLICATIONS.—To seek a grant under the competitive grant program under subparagraph (A), a State shall submit to the Administrator an application at such time, in such manner, and containing such information as the Administrator may require.
15116	1866.23 - 1867.4	[TITLE I SEC. 50104.(c)] (n)(2)(C)	CRITERIA.—In selecting recipients of grants under the competitive grant program under subparagraph (A), the Administrator shall establish criteria that give priority to States with a high proportion of underserved communities that meet the condition described in subsection (a)(2)(A).
15117	1867.5 - 1867.11	[TITLE I SEC. 50104.(c)] (n)(3)	REPORT.—Not later than 2 years after the date of enactment of this subsection, the Administrator shall submit to Congress a report that describes the implementation of the competitive grant program under paragraph (2)(A), which shall include a description of the use and deployment of amounts made available under the competitive grant program.
15118	1867.12 - 1867.18	[TITLE I SEC. 50104.(c)] (n)(4)	SAVINGS PROVISION.—Nothing in this paragraph affects the distribution of amounts made available under subsection (k), including any methods used by the Administrator for distribution of amounts made available under that subsection as in effect on the day before the date of enactment of this subsection.’’.
15119	1867.19 - 1867.19	TITLE I SEC. 50105.	REDUCING LEAD IN DRINKING WATER.
15120	1867.20 - 1867.21	TITLE I SEC. 1459	B of the Safe Drinking Water Act (42 U.S.C. 300j–19b) is amended— (1) in subsection (a)—
15123	1868.1 - 1868.3	[TITLE I SEC. 1459] (D)	a qualified nonprofit organization with experience in lead reduction, as determined by the Administrator; and’’; (B) in paragraph (2)(A)—
15157	1872.4 - 1872.6	[TITLE I SEC. 1459] (D)(i)	an eligible entity that meets the affordability criteria of the applicable State established under section 1452(d)(3); and
15158	1872.7 - 1872.10	[TITLE I SEC. 1459] (D)(ii)	an eligible entity that is located in an area other than a State that has established affordability criteria under section 1452(d)(3). (4) REPORT.—Not later 2 years after the Administrator first awards a grant under the pilot program, the Administrator shall submit to the Committee on Environment and Public Works of the Senate and the Committee on Energy and Commerce of the House of Representatives a report describing—
15164	1873.5 - 1873.8	TITLE I SEC. 50106.	OPERATIONAL SUSTAINABILITY OF SMALL PUBLIC WATER SYSTEMS. Part E of the Safe Drinking Water Act (42 U.S.C. 300j et seq.) is amended by adding at the end the following:
15165	1873.9 - 1873.10	[TITLE I SEC. 50106.] SEC. 1459	E. OPERATIONAL SUSTAINABILITY OF SMALL PUBLIC WATER SYSTEMS.
15166	1873.11 - 1873.11	[TITLE I SEC. 50106.] SEC. 1459(a)	DEFINITIONS.—In this section:
15167	1873.12 - 1873.13	[TITLE I SEC. 50106.] SEC. 1459(a)(1)	ELIGIBLE ENTITY.—The term ‘eligible entity’ means—
15168	1873.14 - 1873.14	[TITLE I SEC. 50106.] SEC. 1459(a)(1)(A)	a State;
15169	1873.15 - 1873.15	[TITLE I SEC. 50106.] SEC. 1459(a)(1)(B)	a unit of local government;
15170	1873.16 - 1873.17	[TITLE I SEC. 50106.] SEC. 1459(a)(1)(C)	a public corporation established by a unit of local government to provide water service;
15171	1873.18 - 1873.20	[TITLE I SEC. 50106.] SEC. 1459(a)(1)(D)	a nonprofit corporation, public trust, or cooperative association that owns or operates a public water system;
15172	1873.21 - 1873.22	[TITLE I SEC. 50106.] SEC. 1459(a)(1)(E)	an Indian Tribe that owns or operates a public water system;
15173	1873.23 - 1873.24	[TITLE I SEC. 50106.] SEC. 1459(a)(1)(F)	a nonprofit organization that provides technical assistance to public water systems; and
15174	1873.25 - 1873.25	[TITLE I SEC. 50106.] SEC. 1459(a)(1)(G)	a Tribal consortium.
15175	1874.1 - 1874.6	[TITLE I SEC. 50106.] SEC. 1459(a)(2)	OPERATIONAL SUSTAINABILITY.—The term ‘operational sustainability’ means the ability to improve the operation of a small system through the identification and prevention of potable water loss due to leaks, breaks, and other metering or infrastructure failures.
15176	1874.7 - 1874.8	[TITLE I SEC. 50106.] SEC. 1459(a)(3)	PROGRAM.—The term ‘program’ means the grant program established under subsection (b).
15177	1874.9 - 1874.11	[TITLE I SEC. 50106.] SEC. 1459(a)(4)	SMALL SYSTEM.—The term ‘small system’, for the purposes of this section, means a public water system that—
15178	1874.12 - 1874.12	[TITLE I SEC. 50106.] SEC. 1459(a)(4)(A)	serves fewer than 10,000 people; and
15179	1874.13 - 1874.13	[TITLE I SEC. 50106.] SEC. 1459(a)(4)(B)	is owned or operated by—
15180	1874.14 - 1874.14	[TITLE I SEC. 50106.] SEC. 1459(a)(4)(B)(i)	a unit of local government;
15181	1874.15 - 1874.15	[TITLE I SEC. 50106.] SEC. 1459(a)(4)(B)(ii)	a public corporation;
15182	1874.16 - 1874.16	[TITLE I SEC. 50106.] SEC. 1459(a)(4)(B)(iii)	a nonprofit corporation;
15183	1874.17 - 1874.17	[TITLE I SEC. 50106.] SEC. 1459(a)(4)(B)(iv)	a public trust;
15184	1874.18 - 1874.18	[TITLE I SEC. 50106.] SEC. 1459(a)(4)(B)(v)	a cooperative association; or
15185	1874.19 - 1874.19	[TITLE I SEC. 50106.] SEC. 1459(a)(4)(B)(vi)	an Indian Tribe.
15186	1874.20 - 1874.24	[TITLE I SEC. 50106.] SEC. 1459(b)	ESTABLISHMENT.—Subject to the availability of appropriations, the Administrator shall establish a program to award grants to eligible entities for the purpose of improving the operational sustainability of 1 or more small systems.
15187	1875.1 - 1875.5	[TITLE I SEC. 50106.] SEC. 1459(c)	APPLICATIONS.—To be eligible to receive a grant under the program, an eligible entity shall submit to the Administrator an application at such time, in such manner, and containing such information as the Administrator may require, including—
15188	1875.6 - 1875.7	[TITLE I SEC. 50106.] SEC. 1459(c)(1)	a proposal of the project to be carried out using grant funds under the program;
15189	1875.8 - 1875.12	[TITLE I SEC. 50106.] SEC. 1459(c)(2)	documentation provided by the eligible entity describing the deficiencies or suspected deficiencies in operational sustainability of 1 or more small systems that are to be addressed through the proposed project;
15190	1875.13 - 1875.15	[TITLE I SEC. 50106.] SEC. 1459(c)(3)	a description of how the proposed project will improve the operational sustainability of 1 or more small systems;
15191	1875.16 - 1875.20	[TITLE I SEC. 50106.] SEC. 1459(c)(4)	a description of how the improvements described in paragraph (3) will be maintained beyond the life of the proposed project, including a plan to maintain and update any asset data collected as a result of the proposed project; and
15192	1875.21 - 1875.22	[TITLE I SEC. 50106.] SEC. 1459(c)(5)	any additional information the Administrator may require.
15193	1875.23 - 1876.2	[TITLE I SEC. 50106.] SEC. 1459(d)	ADDITIONAL REQUIRED INFORMATION.—Before the award of funds for a grant under the program to a grant recipient, the grant recipient shall submit to the Administrator—
15194	1876.3 - 1876.11	[TITLE I SEC. 50106.] SEC. 1459(d)(1)	if the grant recipient is located in a State that has established a State drinking water treatment revolving loan fund under section 1452, a copy of a written agreement between the grant recipient and the State in which the grant recipient agrees to provide a copy of any data collected under the proposed project to the State agency administering the State drinking water treatment revolving loan fund (or a designee); or
15195	1876.12 - 1876.19	[TITLE I SEC. 50106.] SEC. 1459(d)(2)	if the grant recipient is located in an area other than a State that has established a State drinking water treatment revolving loan fund under section 1452, a copy of a written agreement between the grant recipient and the Administrator in which the eligible entity agrees to provide a copy of any data collected under the proposed project to the Administrator (or a designee).
15196	1876.20 - 1876.23	[TITLE I SEC. 50106.] SEC. 1459(e)	USE OF FUNDS.—An eligible entity that receives a grant under the program shall use the grant funds to carry out projects that improve the operational sustainability of 1 or more small systems through—
15197	1876.24 - 1877.3	[TITLE I SEC. 50106.] SEC. 1459(e)(1)	the development of a detailed asset inventory, which may include drinking water sources, wells, storage, valves, treatment systems, distribution lines, hydrants, pumps, controls, and other essential infrastructure;
15198	1877.4 - 1877.5	[TITLE I SEC. 50106.] SEC. 1459(e)(2)	the development of an infrastructure asset map, including a map that uses technology such as—
15199	1877.6 - 1877.7	[TITLE I SEC. 50106.] SEC. 1459(e)(2)(A)	geographic information system software; and
15200	1877.8 - 1877.8	[TITLE I SEC. 50106.] SEC. 1459(e)(2)(B)	global positioning system software;
15201	1877.9 - 1877.9	[TITLE I SEC. 50106.] SEC. 1459(e)(3)	the deployment of leak detection technology;
15202	1877.10 - 1877.10	[TITLE I SEC. 50106.] SEC. 1459(e)(4)	the deployment of metering technology;
15203	1877.11 - 1877.13	[TITLE I SEC. 50106.] SEC. 1459(e)(5)	training in asset management strategies, techniques, and technologies for appropriate staff employed by—
15204	1877.14 - 1877.14	[TITLE I SEC. 50106.] SEC. 1459(e)(5)(A)	the eligible entity; or
15205	1877.15 - 1877.16	[TITLE I SEC. 50106.] SEC. 1459(e)(5)(B)	the small systems for which the grant was received;
15206	1877.17 - 1877.20	[TITLE I SEC. 50106.] SEC. 1459(e)(6)	the deployment of strategies, techniques, and technologies to enhance the operational sustainability and effective use of water resources through water reuse; and
15207	1877.21 - 1877.24	[TITLE I SEC. 50106.] SEC. 1459(e)(7)	the development or deployment of other strategies, techniques, or technologies that the Administrator may determine to be appropriate under the program.
15208	1877.25 - 1877.25	[TITLE I SEC. 50106.] SEC. 1459(f)	COST SHARE.—
15209	1878.1 - 1878.4	[TITLE I SEC. 50106.] SEC. 1459(f)(1)	IN GENERAL.—Subject to paragraph (2), the Federal share of the cost of a project carried out using a grant under the program shall be 90 percent of the total cost of the project.
15210	1878.5 - 1878.6	[TITLE I SEC. 50106.] SEC. 1459(f)(2)	WAIVER.—The Administrator may increase the Federal share under paragraph (1) to 100 percent.
15211	1878.7 - 1878.12	[TITLE I SEC. 50106.] SEC. 1459(g)	REPORT.—Not later than 2 years after the date of enactment of this section, the Administrator shall submit to Congress a report that describes the implementation of the program, which shall include a description of the use and deployment of amounts made available under the program.
15212	1878.13 - 1878.15	[TITLE I SEC. 50106.] SEC. 1459(h)	AUTHORIZATION OF APPROPRIATIONS.—There is authorized to be appropriated to carry out this section $50,000,000 for each of fiscal years 2022 through 2026.’’.
15213	1878.16 - 1878.21	TITLE I SEC. 50107.	MIDSIZE AND LARGE DRINKING WATER SYSTEM INFRASTRUCTURE RESILIENCE AND SUSTAINABILITY PROGRAM. Part E of the Safe Drinking Water Act (42 U.S.C. 300j et seq.) (as amended by section 50106) is amended by adding at the end the following:
15214	1878.22 - 1878.24	[TITLE I SEC. 50107.] SEC. 1459	F. MIDSIZE AND LARGE DRINKING WATER SYSTEM INFRASTRUCTURE RESILIENCE AND SUSTAINABILITY PROGRAM.
15215	1878.25 - 1878.25	[TITLE I SEC. 50107.] SEC. 1459(a)	DEFINITIONS.—In this section:
15216	1879.1 - 1879.3	[TITLE I SEC. 50107.] SEC. 1459(a)(1)	ELIGIBLE ENTITY.—The term ‘eligible entity’ means a public water system that serves a community with a population of 10,000 or more.
15217	1879.4 - 1879.6	[TITLE I SEC. 50107.] SEC. 1459(a)(2)	"NATURAL HAZARD; RESILIENCE.—The terms ‘resilience’ and ‘natural hazard’ have the meanings given those terms in section 1433(h)."
15218	1879.7 - 1879.11	[TITLE I SEC. 50107.] SEC. 1459(a)(3)	RESILIENCE AND SUSTAINABILITY PROGRAM.—The term ‘resilience and sustainability program’ means the Midsize and Large Drinking Water System Infrastructure Resilience and Sustainability Program established under subsection (b).
15219	1879.12 - 1879.18	[TITLE I SEC. 50107.] SEC. 1459(b)	ESTABLISHMENT.—The Administrator shall establish and carry out a program, to be known as the ‘Midsize and Large Drinking Water System Infrastructure Resilience and Sustainability Program’, under which the Administrator, subject to the availability of appropriations for the resilience and sustainability program, shall award grants to eligible entities for the purpose of—
15220	1879.19 - 1879.20	[TITLE I SEC. 50107.] SEC. 1459(b)(1)	increasing resilience to natural hazards and extreme weather events; and
15221	1879.21 - 1879.21	[TITLE I SEC. 50107.] SEC. 1459(b)(2)	reducing cybersecurity vulnerabilities.
15222	1879.22 - 1880.3	[TITLE I SEC. 50107.] SEC. 1459(c)	USE OF FUNDS.—An eligible entity may only use grant funds received under the resilience and sustainability program to assist in the planning, design, construction, implementation, operation, or maintenance of a program or project that increases resilience to natural hazards and extreme weather events, or reduces cybersecurity vulnerabilities, through—
15223	1880.4 - 1880.5	[TITLE I SEC. 50107.] SEC. 1459(c)(1)	the conservation of water or the enhancement of water-use efficiency;
15224	1880.6 - 1880.10	[TITLE I SEC. 50107.] SEC. 1459(c)(2)	the modification or relocation of existing drinking water system infrastructure made, or that is at risk of being, significantly impaired by natural hazards or extreme weather events, including risks to drinking water from flooding;
15225	1880.11 - 1880.13	[TITLE I SEC. 50107.] SEC. 1459(c)(3)	the design or construction of new or modified desalination facilities to serve existing communities;
15226	1880.14 - 1880.16	[TITLE I SEC. 50107.] SEC. 1459(c)(4)	the enhancement of water supply through the use of watershed management and source water protection;
15227	1880.17 - 1880.19	[TITLE I SEC. 50107.] SEC. 1459(c)(5)	the enhancement of energy efficiency or the use and generation of renewable energy in the conveyance or treatment of drinking water;
15228	1880.20 - 1880.21	[TITLE I SEC. 50107.] SEC. 1459(c)(6)	the development and implementation of measures—
15229	1880.22 - 1880.24	[TITLE I SEC. 50107.] SEC. 1459(c)(6)(A)	to increase the resilience of the eligible entity to natural hazards and extreme weather events; or
15230	1880.25 - 1880.25	[TITLE I SEC. 50107.] SEC. 1459(c)(6)(B)	to reduce cybersecurity vulnerabilities;
15231	1881.1 - 1881.3	[TITLE I SEC. 50107.] SEC. 1459(c)(7)	the conservation of water or the enhancement of a water supply through the implementation of water reuse measures; or
15232	1881.4 - 1881.6	[TITLE I SEC. 50107.] SEC. 1459(c)(8)	the formation of regional water partnerships to collaboratively address documented water shortages.
15233	1881.7 - 1881.11	[TITLE I SEC. 50107.] SEC. 1459(d)	APPLICATION.—To seek a grant under the resilience and sustainability program, an eligible entity shall submit to the Administrator an application at such time, in such manner, and containing such information as the Administrator may require, including—
15234	1881.12 - 1881.14	[TITLE I SEC. 50107.] SEC. 1459(d)(1)	a proposal of the program or project to be planned, designed, constructed, implemented, operated, or maintained by the eligible entity;
